businessFlight
"{date:11/30/2015 03:53:15,duration:243,distance:1846,airline:19977,class:business,price:1927}"
"{date:11/30/2015 15:13:59,duration:84,distance:550,airline:19977,class:business,price:578}"
"{date:11/30/2015 08:42:05,duration:335,distance:2565,airline:19977,class:business,price:2676}"
"{date:11/30/2015 05:31:23,duration:367,distance:2704,airline:19977,class:business,price:2826}"
"{date:11/30/2015 16:50:57,duration:204,distance:1499,airline:19977,class:business,price:1567}"
"{date:11/30/2015 23:37:27,duration:212,distance:1464,airline:19977,class:business,price:1534}"
"{date:11/30/2015 17:56:42,duration:134,distance:967,airline:19977,class:business,price:1011}"
"{date:11/30/2015 06:45:55,duration:215,distance:1464,airline:19977,class:business,price:1535}"
"{date:11/30/2015 05:05:26,duration:77,distance:550,airline:19977,class:business,price:575}"
"{date:11/29/2015 04:10:56,duration:284,distance:2398,airline:19977,class:business,price:2492}"
"{date:11/29/2015 04:45:09,duration:285,distance:2398,airline:19977,class:business,price:2493}"
"{date:11/29/2015 03:56:07,duration:133,distance:967,airline:19977,class:business,price:1011}"
"{date:11/29/2015 14:47:31,duration:130,distance:967,airline:19977,class:business,price:1010}"
"{date:11/29/2015 05:22:44,duration:72,distance:447,airline:19977,class:business,price:471}"
"{date:11/29/2015 22:05:43,duration:233,distance:1635,airline:19977,class:business,price:1712}"
"{date:11/29/2015 12:19:10,duration:131,distance:967,airline:19977,class:business,price:1010}"
"{date:11/29/2015 20:21:10,duration:338,distance:2419,airline:19977,class:business,price:2531}"
"{date:11/29/2015 12:16:45,duration:63,distance:372,airline:19977,class:business,price:393}"
"{date:11/28/2015 20:26:56,duration:215,distance:1464,airline:20304,class:business,price:1535}"
"{date:11/30/2015 00:06:06,duration:75,distance:588,airline:19977,class:business,price:613}"
"{date:11/29/2015 12:11:25,duration:222,distance:2065,airline:19977,class:business,price:2139}"
"{date:11/29/2015 05:32:29,duration:230,distance:2253,airline:19977,class:business,price:2329}"
"{date:11/29/2015 06:29:14,duration:270,distance:2327,airline:19977,class:business,price:2417}"
"{date:11/29/2015 22:01:53,duration:88,distance:413,airline:19977,class:business,price:442}"
"{date:11/29/2015 10:08:31,duration:261,distance:2419,airline:19977,class:business,price:2506}"
"{date:11/29/2015 12:39:46,duration:74,distance:413,airline:19977,class:business,price:437}"
"{date:11/4/2015 05:06:26,duration:67,distance:373,airline:20304,class:business,price:395}"
"{date:11/3/2015 13:44:40,duration:62,distance:373,airline:20304,class:business,price:393}"
"{date:11/1/2015 12:26:52,duration:65,distance:373,airline:20304,class:business,price:394}"
"{date:11/2/2015 11:49:17,duration:61,distance:373,airline:20304,class:business,price:393}"
"{date:11/29/2015 08:03:36,duration:236,distance:1781,airline:19977,class:business,price:1859}"
"{date:11/30/2015 15:22:49,duration:227,distance:1781,airline:19977,class:business,price:1856}"
"{date:11/29/2015 15:18:22,duration:269,distance:2611,airline:19977,class:business,price:2700}"
"{date:11/29/2015 08:17:44,duration:103,distance:867,airline:19977,class:business,price:901}"
"{date:11/29/2015 01:20:17,duration:289,distance:2704,airline:19977,class:business,price:2800}"
"{date:11/30/2015 05:41:51,duration:102,distance:867,airline:19977,class:business,price:901}"
"{date:11/30/2015 02:43:30,duration:121,distance:967,airline:19977,class:business,price:1007}"
"{date:11/30/2015 00:17:02,duration:113,distance:909,airline:19977,class:business,price:946}"
"{date:11/30/2015 11:31:09,duration:112,distance:967,airline:19977,class:business,price:1004}"
"{date:11/29/2015 02:19:41,duration:103,distance:853,airline:19977,class:business,price:887}"
"{date:11/29/2015 03:35:47,duration:143,distance:1024,airline:19977,class:business,price:1071}"
"{date:11/29/2015 12:07:20,duration:91,distance:641,airline:19977,class:business,price:671}"
"{date:11/29/2015 03:37:55,duration:131,distance:948,airline:19977,class:business,price:991}"
"{date:11/29/2015 22:34:50,duration:135,distance:888,airline:19977,class:business,price:933}"
"{date:11/29/2015 14:54:07,duration:215,distance:1546,airline:19977,class:business,price:1617}"
"{date:11/29/2015 22:02:50,duration:73,distance:602,airline:19977,class:business,price:626}"
"{date:11/29/2015 12:37:11,duration:233,distance:1620,airline:19977,class:business,price:1697}"
"{date:11/29/2015 23:43:41,duration:73,distance:455,airline:19977,class:business,price:479}"
"{date:11/29/2015 11:17:15,duration:120,distance:948,airline:19977,class:business,price:988}"
"{date:11/29/2015 09:12:51,duration:220,distance:1452,airline:19977,class:business,price:1525}"
"{date:11/29/2015 04:31:44,duration:188,distance:1199,airline:19977,class:business,price:1261}"
"{date:11/29/2015 16:19:49,duration:108,distance:680,airline:19977,class:business,price:716}"
"{date:11/29/2015 13:53:54,duration:80,distance:628,airline:19977,class:business,price:654}"
"{date:11/30/2015 15:28:33,duration:39,distance:224,airline:19977,class:business,price:237}"
"{date:11/30/2015 04:08:17,duration:23,distance:108,airline:19977,class:business,price:115}"
"{date:11/29/2015 10:34:03,duration:244,distance:1726,airline:19977,class:business,price:1807}"
"{date:11/29/2015 23:25:25,duration:486,distance:3904,airline:19977,class:business,price:4066}"
"{date:11/29/2015 00:15:42,duration:608,distance:4962,airline:19977,class:business,price:5164}"
"{date:11/29/2015 10:24:04,duration:324,distance:2253,airline:19977,class:business,price:2361}"
"{date:11/29/2015 16:25:59,duration:336,distance:2253,airline:19977,class:business,price:2365}"
"{date:11/29/2015 12:34:15,duration:330,distance:2253,airline:19977,class:business,price:2363}"
"{date:11/29/2015 07:39:45,duration:40,distance:236,airline:19977,class:business,price:249}"
"{date:11/29/2015 08:49:41,duration:214,distance:1514,airline:19977,class:business,price:1585}"
"{date:11/29/2015 01:36:25,duration:218,distance:1514,airline:19977,class:business,price:1586}"
"{date:11/23/2015 06:42:48,duration:48,distance:302,airline:20304,class:business,price:318}"
"{date:11/14/2015 06:13:09,duration:83,distance:566,airline:20304,class:business,price:593}"
"{date:11/7/2015 04:10:59,duration:97,distance:566,airline:20304,class:business,price:598}"
"{date:11/21/2015 05:07:50,duration:90,distance:566,airline:20304,class:business,price:596}"
"{date:11/30/2015 15:06:05,duration:129,distance:1154,airline:19977,class:business,price:1197}"
"{date:11/29/2015 22:48:41,duration:130,distance:948,airline:19977,class:business,price:991}"
"{date:11/24/2015 13:28:12,duration:142,distance:1107,airline:20304,class:business,price:1154}"
"{date:11/29/2015 22:39:02,duration:101,distance:602,airline:19977,class:business,price:635}"
"{date:11/29/2015 13:44:13,duration:93,distance:733,airline:19977,class:business,price:764}"
"{date:11/29/2015 23:47:08,duration:90,distance:733,airline:19977,class:business,price:763}"
"{date:11/30/2015 06:14:37,duration:187,distance:1620,airline:19977,class:business,price:1682}"
"{date:11/30/2015 16:19:03,duration:165,distance:1416,airline:19977,class:business,price:1471}"
"{date:11/30/2015 09:04:07,duration:68,distance:528,airline:19977,class:business,price:550}"
"{date:11/24/2015 01:31:18,duration:20,distance:62,airline:20304,class:business,price:68}"
"{date:11/29/2015 18:20:30,duration:152,distance:1197,airline:19977,class:business,price:1247}"
"{date:11/29/2015 16:42:16,duration:145,distance:1197,airline:19977,class:business,price:1245}"
"{date:11/4/2015 15:09:13,duration:84,distance:677,airline:20304,class:business,price:705}"
"{date:11/2/2015 04:43:56,duration:90,distance:677,airline:20304,class:business,price:707}"
"{date:11/1/2015 05:43:58,duration:89,distance:677,airline:20304,class:business,price:706}"
"{date:11/3/2015 21:46:43,duration:86,distance:677,airline:20304,class:business,price:705}"
"{date:11/3/2015 23:26:29,duration:86,distance:677,airline:20304,class:business,price:705}"
"{date:11/1/2015 17:17:15,duration:88,distance:677,airline:20304,class:business,price:706}"
"{date:11/2/2015 15:15:29,duration:83,distance:677,airline:20304,class:business,price:704}"
"{date:11/4/2015 15:13:55,duration:42,distance:209,airline:20304,class:business,price:223}"
"{date:11/1/2015 02:27:11,duration:38,distance:209,airline:20304,class:business,price:221}"
"{date:11/2/2015 09:18:34,duration:39,distance:209,airline:20304,class:business,price:222}"
"{date:11/3/2015 11:45:25,duration:37,distance:209,airline:20304,class:business,price:221}"
"{date:11/2/2015 09:52:31,duration:64,distance:451,airline:20304,class:business,price:472}"
"{date:11/1/2015 05:51:42,duration:63,distance:451,airline:20304,class:business,price:472}"
"{date:11/20/2015 10:42:41,duration:28,distance:113,airline:20304,class:business,price:122}"
"{date:11/25/2015 07:08:05,duration:24,distance:113,airline:20304,class:business,price:121}"
"{date:11/8/2015 21:09:38,duration:26,distance:113,airline:20304,class:business,price:121}"
"{date:11/29/2015 15:57:05,duration:24,distance:113,airline:20304,class:business,price:121}"
"{date:11/10/2015 08:07:53,duration:24,distance:113,airline:20304,class:business,price:121}"
"{date:11/9/2015 09:02:49,duration:25,distance:113,airline:20304,class:business,price:121}"
"{date:11/17/2015 06:55:18,duration:32,distance:113,airline:20304,class:business,price:123}"
"{date:11/3/2015 09:44:28,duration:26,distance:113,airline:20304,class:business,price:121}"
"{date:11/2/2015 16:13:56,duration:25,distance:113,airline:20304,class:business,price:121}"
"{date:11/15/2015 01:28:08,duration:26,distance:113,airline:20304,class:business,price:121}"
"{date:11/19/2015 08:22:24,duration:31,distance:113,airline:20304,class:business,price:123}"
"{date:11/28/2015 16:02:02,duration:29,distance:113,airline:20304,class:business,price:122}"
"{date:11/12/2015 11:00:36,duration:31,distance:113,airline:20304,class:business,price:123}"
"{date:11/23/2015 17:22:45,duration:27,distance:113,airline:20304,class:business,price:122}"
"{date:11/14/2015 08:35:13,duration:26,distance:113,airline:20304,class:business,price:121}"
"{date:11/7/2015 13:53:55,duration:29,distance:113,airline:20304,class:business,price:122}"
"{date:11/21/2015 13:15:28,duration:29,distance:113,airline:20304,class:business,price:122}"
"{date:11/5/2015 03:37:34,duration:27,distance:113,airline:20304,class:business,price:122}"
"{date:11/22/2015 16:08:17,duration:26,distance:113,airline:20304,class:business,price:121}"
"{date:11/27/2015 13:43:05,duration:31,distance:113,airline:20304,class:business,price:123}"
"{date:11/30/2015 16:58:39,duration:25,distance:113,airline:20304,class:business,price:121}"
"{date:11/1/2015 18:36:25,duration:24,distance:113,airline:20304,class:business,price:121}"
"{date:11/6/2015 01:54:22,duration:27,distance:113,airline:20304,class:business,price:122}"
"{date:11/16/2015 21:08:34,duration:26,distance:113,airline:20304,class:business,price:121}"
"{date:11/4/2015 13:00:48,duration:24,distance:113,airline:20304,class:business,price:121}"
"{date:11/19/2015 14:27:50,duration:31,distance:113,airline:20304,class:business,price:123}"
"{date:11/10/2015 20:27:15,duration:27,distance:113,airline:20304,class:business,price:122}"
"{date:11/9/2015 09:02:10,duration:34,distance:113,airline:20304,class:business,price:124}"
"{date:11/7/2015 09:37:36,duration:31,distance:113,airline:20304,class:business,price:123}"
"{date:11/14/2015 01:34:59,duration:32,distance:113,airline:20304,class:business,price:123}"
"{date:11/28/2015 00:41:54,duration:23,distance:113,airline:20304,class:business,price:120}"
"{date:11/12/2015 15:22:50,duration:41,distance:113,airline:20304,class:business,price:126}"
"{date:11/30/2015 18:26:15,duration:30,distance:113,airline:20304,class:business,price:123}"
"{date:11/8/2015 01:12:54,duration:28,distance:113,airline:20304,class:business,price:122}"
"{date:11/15/2015 18:49:09,duration:79,distance:456,airline:20304,class:business,price:482}"
"{date:11/8/2015 02:52:41,duration:74,distance:456,airline:20304,class:business,price:480}"
"{date:11/22/2015 21:16:27,duration:82,distance:456,airline:20304,class:business,price:483}"
"{date:11/15/2015 03:34:56,duration:33,distance:113,airline:20304,class:business,price:124}"
"{date:11/3/2015 23:48:21,duration:33,distance:113,airline:20304,class:business,price:124}"
"{date:11/6/2015 07:15:14,duration:31,distance:113,airline:20304,class:business,price:123}"
"{date:11/1/2015 17:59:52,duration:32,distance:113,airline:20304,class:business,price:123}"
"{date:11/29/2015 16:22:03,duration:131,distance:1012,airline:19977,class:business,price:1055}"
"{date:11/30/2015 17:45:26,duration:130,distance:1012,airline:19977,class:business,price:1055}"
"{date:11/30/2015 08:37:58,duration:118,distance:811,airline:19977,class:business,price:850}"
"{date:11/28/2015 15:13:48,duration:57,distance:413,airline:20304,class:business,price:432}"
"{date:11/25/2015 15:32:48,duration:60,distance:413,airline:20304,class:business,price:433}"
"{date:11/29/2015 03:36:54,duration:56,distance:413,airline:19977,class:business,price:431}"
"{date:11/30/2015 16:04:12,duration:56,distance:413,airline:19977,class:business,price:431}"
"{date:11/30/2015 19:04:40,duration:62,distance:421,airline:19977,class:business,price:441}"
"{date:11/30/2015 01:44:33,duration:142,distance:1120,airline:19977,class:business,price:1167}"
"{date:11/30/2015 01:12:16,duration:90,distance:783,airline:19977,class:business,price:813}"
"{date:11/29/2015 08:51:26,duration:136,distance:1201,airline:20304,class:business,price:1246}"
"{date:11/30/2015 06:45:42,duration:102,distance:717,airline:19977,class:business,price:751}"
"{date:11/29/2015 23:58:24,duration:151,distance:1235,airline:19977,class:business,price:1285}"
"{date:11/29/2015 21:48:28,duration:80,distance:622,airline:19977,class:business,price:648}"
"{date:11/23/2015 06:38:48,duration:28,distance:140,airline:20304,class:business,price:149}"
"{date:11/29/2015 12:35:43,duration:150,distance:977,airline:19977,class:business,price:1027}"
"{date:11/29/2015 10:00:38,duration:150,distance:977,airline:19977,class:business,price:1027}"
"{date:11/29/2015 06:57:05,duration:109,distance:872,airline:19977,class:business,price:908}"
"{date:11/29/2015 15:31:18,duration:51,distance:316,airline:19977,class:business,price:333}"
"{date:11/22/2015 19:49:12,duration:66,distance:416,airline:20304,class:business,price:438}"
"{date:11/1/2015 06:01:04,duration:64,distance:416,airline:20304,class:business,price:437}"
"{date:11/8/2015 06:18:52,duration:59,distance:416,airline:20304,class:business,price:435}"
"{date:11/29/2015 18:38:07,duration:68,distance:416,airline:19977,class:business,price:438}"
"{date:11/29/2015 09:25:42,duration:111,distance:837,airline:19977,class:business,price:874}"
"{date:11/29/2015 23:49:58,duration:72,distance:524,airline:19977,class:business,price:548}"
"{date:11/29/2015 04:18:02,duration:71,distance:495,airline:19977,class:business,price:518}"
"{date:11/2/2015 07:54:11,duration:36,distance:201,airline:20304,class:business,price:213}"
"{date:11/19/2015 11:49:13,duration:36,distance:201,airline:20304,class:business,price:213}"
"{date:11/9/2015 11:14:16,duration:36,distance:201,airline:20304,class:business,price:213}"
"{date:11/29/2015 08:05:26,duration:42,distance:201,airline:20304,class:business,price:215}"
"{date:11/12/2015 16:57:59,duration:38,distance:201,airline:20304,class:business,price:213}"
"{date:11/6/2015 16:43:30,duration:38,distance:201,airline:20304,class:business,price:213}"
"{date:11/13/2015 16:08:05,duration:38,distance:201,airline:20304,class:business,price:213}"
"{date:11/16/2015 08:02:50,duration:41,distance:201,airline:20304,class:business,price:214}"
"{date:11/5/2015 19:14:17,duration:37,distance:201,airline:20304,class:business,price:213}"
"{date:11/29/2015 21:58:04,duration:60,distance:429,airline:20304,class:business,price:449}"
"{date:11/21/2015 02:15:05,duration:84,distance:557,airline:20304,class:business,price:585}"
"{date:11/6/2015 18:16:09,duration:88,distance:557,airline:20304,class:business,price:586}"
"{date:11/29/2015 06:15:20,duration:73,distance:438,airline:20304,class:business,price:462}"
"{date:11/17/2015 16:11:47,duration:23,distance:137,airline:20304,class:business,price:144}"
"{date:11/3/2015 14:27:55,duration:27,distance:137,airline:20304,class:business,price:146}"
"{date:11/24/2015 13:51:49,duration:24,distance:137,airline:20304,class:business,price:145}"
"{date:11/25/2015 07:08:38,duration:32,distance:137,airline:20304,class:business,price:147}"
"{date:11/10/2015 06:26:20,duration:34,distance:137,airline:20304,class:business,price:148}"
"{date:11/28/2015 16:17:41,duration:34,distance:192,airline:20304,class:business,price:203}"
"{date:11/11/2015 21:27:19,duration:79,distance:574,airline:20304,class:business,price:600}"
"{date:11/20/2015 16:07:37,duration:79,distance:574,airline:20304,class:business,price:600}"
"{date:11/16/2015 11:51:32,duration:79,distance:574,airline:20304,class:business,price:600}"
"{date:11/23/2015 09:37:48,duration:70,distance:574,airline:20304,class:business,price:597}"
"{date:11/25/2015 02:04:22,duration:79,distance:574,airline:20304,class:business,price:600}"
